No,Datetime,User,Text
4691,2019-09-06 09:10:49+00:00,arisujancuk,Anjay mas Tonikum Bayer ngereview #Gundala .. Saparatos 
4692,2019-09-06 09:09:24+00:00,amanpalestin_id,#JagaHayyaDiBioskop #CeritaHayya #amanpalestinindonesia â €â €â €â €â €â € #Hayya #Islam #filmindonesia #filmbioskop #filmnasional #layarkini #xxi #bioskop #banggafilmindonesia #dukungfilmindonesia #sedangtayang #gundala #jktinfo #jktgo #filmindonesia #filmbaik #thericis #hamassyahid
4693,2019-09-06 08:53:53+00:00,okkiardianto,Movie after office @gundalaofficial @jokoanwar #gundala 
4694,2019-09-06 08:50:08+00:00,danuajia,Udh nyampe nih thankyou bahannya bagus @jokoanwar @gundalaofficial #pinkhoodiegundala #Gundala #gundala29agustus #negeriinibutuhpatriot
4695,2019-09-06 08:49:22+00:00,araahgase,#Gundala
4696,2019-09-06 08:48:45+00:00,Dalidaulay,Fancast-friday : Arifin putra = Nusantara Surya saputra = Sembrani Iko uwais = Maza @jokoanwar #gundala #bumilangitcinematicuniverse
4697,2019-09-06 08:44:03+00:00,geegoe_,Hai para pendengar podcast Abrakadabra kita udah sampe di episode 12 nih. Kali ini kita membahas reaksi kita sesudah menonton film Gundala dari @bumilangitofficial yang disutradarai oleh @jokoanwar #BumiLangit #Gundala #KomikGundala #filmindo #superhero https://open.spotify.com/episode/1RZSqmX6lV0roLIfzD6sUE?si=ffogKgexQDKi9PlfKMXxPw
4698,2019-09-06 08:43:11+00:00,UUd87,@jokoanwar lokasi pertempuran gundala. #Gundala 
4699,2019-09-06 08:41:42+00:00,anto_winarno,GUNDALA Kata temenku yg udah nonton filmnya Gundala mempunyai ayah Rio Dewanto. Apakah itu artinya Gundala cucunya Nenek Ratna Sarumpaet?? #SeriusNanya #Gundala #Ngik
4700,2019-09-06 08:41:05+00:00,arc_romadhoni,hanya yg sudah nonton #gundala saja yang paham. 
4701,2019-09-06 08:20:43+00:00,senojatiR,berasa abimana mirip ya? ohiya lah! #Gundala 
4702,2019-09-06 08:20:11+00:00,indramarsaf,Calm before storm #Gundala 
4703,2019-09-06 08:20:09+00:00,oracuyc,#Gundala
4704,2019-09-06 08:16:04+00:00,SydAlawie,Baru kelar baca komik #Gundala movie adaption dan WOW manjain mata banget artnya 
4705,2019-09-06 08:11:48+00:00,estedeye,tapi itu yg ditelinganya cuma 3 kalo #Gundala kan 5
4706,2019-09-06 08:11:44+00:00,YuddieSugama,After taste #Gundala
4707,2019-09-06 08:08:38+00:00,AbimanA_A,#gundala Bts pic by danieladnan https://www.instagram.com/p/B2EAArEHr76/?igshid=1xqxvq4w0asvn
4708,2019-09-06 08:04:59+00:00,_titomardiyanto,#Gundala
4709,2019-09-06 08:00:12+00:00,urbanasiacom,Buat yang udah nonton @gundalaofficial  pada sadar ngga ada Aming disana? http://ow.ly/dRiu50vYIzS #aming #gundala 
4710,2019-09-06 07:57:18+00:00,_beerday,Ini kalo di #Gundala pasti pas pulang mbaknya diikutin trus dihipnotis asliii wkwkwk 
4711,2019-09-06 07:57:04+00:00,danuajia,Whoever gets this official #pinkhoodiegundala ... you're so lucky! Thanks for the giveaway! @gundalaofficial @jokoanwar #Gundala #gundala29agustus #negeriinibutuhpatriot
4712,2019-09-06 07:44:29+00:00,miki_sensei,Menurut gw yg kurang digali emang mistery entitas kamisama di dalam diri Sancaka (mitos Gundala v. Ki Wilawuk)+kurang variasi koreo berantem as a street kid he should and could fight dirty. Use anything he could reach. An impromptu weapon user #gundala
4713,2019-09-06 07:40:33+00:00,wanggunsd_,Udah dong semalem hehe #Gundala https://twitter.com/jokoanwar/status/1169860385710559232
4714,2019-09-06 07:38:12+00:00,aryoanindito,Arga morning doodlings #Gundala 
4715,2019-09-06 07:37:39+00:00,miki_sensei,Me tiap kali Sancaka membiarkan dirinya disamber gledek buat cas ulang. Telunjuknya diacung Mas biar ga kena kepala. #gundala
4716,2019-09-06 07:32:30+00:00,mmatsuw,Sekarang gua yang hidup susah - Awang #gundala #gundalafanart #awangsancaka #bcu101 #negeriinibutuhpatriot #jagoanindonesia
4717,2019-09-06 07:30:04+00:00,_rchrdr,Menceritakan kembali ke mami superhero Indonesia di jamannya. She knew nothing. Reaksi dan excitementnya bikin seneng let see apa gue bisa ngebujuk dia untuk nonton. Klo berhasil it will be my third. #Gundala
4718,2019-09-06 07:30:00+00:00,dianiapsari,Akhirnya nonton Gundala. Bagus layak tonton. Yea a bit flaws here and there tapi aku tetap optimis mengikuti film2 Jagat Sinema Bumi Langit! #Gundala 
4719,2019-09-06 07:26:27+00:00,volinesia,Gundalawati @jokoanwar #Gundala #voli #volimania #volleyballthailand
4720,2019-09-06 07:22:41+00:00,AhshaSlavi_,SuperHero indonesia... Bumi lagit Cinematic Universe. So amazing. Gundala #Gundala 
4721,2019-09-06 07:19:03+00:00,sebuahikan,Musuh #gundala phase selanjutnya mungkin. Enaknya dinamain apa yah.. ?@jokoanwar
4722,2019-09-06 07:16:49+00:00,dimas_stw,Ngoding bagi rakyat adalah candu - Bapak #gundala (bapak hands on)
4723,2019-09-06 07:15:05+00:00,bandar_pasir,Ngulangin lagi nonton movie @jokoanwar #Gundala yg Dolby Atmos biar ngerasain sensasi gelegar suara gledeknya â€“ at Epicentrum XXI
4724,2019-09-06 07:14:38+00:00,claravltn,Kesampaian dong nntn #Gundala 
4725,2019-09-06 07:14:20+00:00,athillawae,When people ask me what did I get after watch #Gundala for the second time 
4726,2019-09-06 07:11:36+00:00,sekatsekut_,Baru nonton #Gundala sekarang 
4727,2019-09-06 07:11:05+00:00,copoyes2,The End Of The World (OST. GUNDALA) - Skeeter Davis https://youtu.be/55qbMk11L-c #Gundala #GundalaFanArt #EnergyAward #JumatBerkah
4728,2019-09-06 07:09:13+00:00,detikinet,Layanan ride-hailing Gaspol memiliki atribut unik berupa helm mirip superhero 'Gundala' untuk armada ojol mereka. Bisa bikin mata kecolok nggak si? Ini penjelasan Gaspol: #Gaspol #Gundala 
4729,2019-09-06 07:02:45+00:00,hukmasy,Awang! @gundalaofficial @jokoanwar @faris_fadjar #Gundala #GundalaFanArt
4730,2019-09-06 06:58:45+00:00,Ardhios_,#Gundala so far so good nih ada mantan disana aka pevita
4731,2019-09-06 06:56:00+00:00,jzvndr,Oleh karena itu kita sebagai RAKYAT tidak boleh tinggal diam melihat ketidakadilan tersebut. Kalau kita diam saja melihat ketidakadilan di depan kita maka kita bukan manusia lagi. #SaveKPK x #Gundala - end - 
4732,2019-09-06 06:45:53+00:00,ayaszki,stan awang with his poni lempar y'all #Gundala 
4733,2019-09-06 06:44:22+00:00,ijoenisti,Iklan #Gundala jadul. Tiket masih 750. @jokoanwar
4734,2019-09-06 06:40:59+00:00,auliafaizahr,Kok aku masi pen ngomongin #Gundala ya kek banyak hidden mean nya gitu di tiap scene sm dialog am a nerdy bgt hing
4735,2019-09-06 06:37:00+00:00,maswaditya,Selamat @jokoanwar dan @bumilangitcom utk 1 juta penonton di film #Gundala Nggak heran byk kreator di lomba sneakers @HelloMotionID inspirasinya dari tokoh putera petir ini. Filmnya kueren! 
4736,2019-09-06 06:36:33+00:00,copydawg,2. The disaster that the villain has set up and #Gundala tried to stop is... highly illogical. The plot twists what it represents and build up are very good don't get me wrong. But the disaster itself is so far fetched it shattered any suspension of disbelief.
4737,2019-09-06 06:36:19+00:00,ntans,Udah dong Gundala-an semalem bareng begundal2 Pointnya: 8/10 #Gundala 
4738,2019-09-06 06:34:36+00:00,nadilaw92,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4739,2019-09-06 06:33:50+00:00,tiaramutiara55,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4740,2019-09-06 06:31:15+00:00,weis727,Today Nonton #Gundala kita dulu di bioskop 21 capcuss
4741,2019-09-06 06:31:15+00:00,Bibi_Mantul,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4742,2019-09-06 06:30:25+00:00,jokoanwar,Temui Sancaka dan Awang di bioskop hari ini! #Gundala Fanart karya @mmatsuw
4743,2019-09-06 06:30:24+00:00,CahyaKembar98,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4744,2019-09-06 06:30:00+00:00,LokadataInfo,Saksikan Gundala yang tayang 29 Agustus di bioskop-bioskop kesayangan teman-teman jangan lupa yaaa hari ini Gundala tayang. Pesan tiket kamu sekarang jugaaa! â€” #BCU29Agustus #Gundala #NegeriIniButuhPatriot #BCU29Agustus2019 #JagoanIndonesia #MenujuGundala
4745,2019-09-06 06:28:29+00:00,copydawg,2. Making #Gundala more 'grounded' (get it?) more relatable to the viewers. No out of this world empire of elements (yet?) more functional suit design powers that have limitations and a hero that is as vulnerable (physically and mentally) as normal people.
4746,2019-09-06 06:27:59+00:00,copydawg,Okay so this is my take or should I say thread on #Gundala Despite what the (instant) movie critics and nitpickers said IMHO Joko Anwar successfully kickstarted the Bumi Langit Cinematicverse with Gundala. So bravo Bang @jokoanwar I wholeheartedly salute you 
4747,2019-09-06 06:27:10+00:00,Kintamani_0192,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4748,2019-09-06 06:25:02+00:00,Natawiria92,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4749,2019-09-06 06:24:23+00:00,PupungEmas,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4750,2019-09-06 06:23:26+00:00,hanif_1396,Saya puluhan kali nonton film dan 3x yang sestudio pada tepuk tangan di akhir 1. #InfinityWar 2. #Endgame 3. #Gundala Bukan bermaksud menyejajarkan MCU &amp
4751,2019-09-06 06:22:13+00:00,Rompis_indah,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4752,2019-09-06 06:21:30+00:00,i_Pras,Ibarat bilang ke @jokoanwar : Gw nggak tau mesti gimana soal film #Gundala yg berbahasa Indonesia tapi dikasih subtittle Indonesia beneran salut atau ini cuma strategi pemasaran tokai! 
4753,2019-09-06 06:20:52+00:00,cakrakembar67,Sinergitas TNI-Polri saat ini sedang dipertaruhkan supaya saudara kita yg di papua tdk melakukan referendum maka Panglima TNI bertindak untuk mencegah hal tersebut terjadi. #SiBinsa #KomikKita #ReferendumNOWAY #KitongSemuaBasodara #PapuaIndonesia #P5TNI #Gundala #ITChapterTwo
4754,2019-09-06 06:19:52+00:00,Deskoot,Seperti apakah ceritanya @jokoanwar #Gundala 
4755,2019-09-06 06:17:32+00:00,ijuluji,Menikmati #Gundala dari sisi yang lain. 
4756,2019-09-06 06:00:41+00:00,Chanards1,scene waktu Bapak Telfon anak anaknya masih teringat terus di kepala waktu nonton scene itu bikin merinding gila keren banget OM @jokoanwar pinginnya mreka balik lagi di sequel slanjutnya #Gundala #anakbapak #BapakTelfon
4757,2019-09-06 05:59:54+00:00,13idary,Sempetin ngajak mama nonton #Gundala kata mama waktu masih abg pernah denger namanya. dia kayak pahlawan gitu Jihan. hahaha mama gak sempet ngikutin ceritanya dulu moga sekarang gak telat-telat amat lah yaaa uwu 
4758,2019-09-06 05:59:48+00:00,b__z__r,Jumatan di Auditourium enak juga ya karek saumur hirup nonton kosong pisan eweh batur asa studio sorangan. #Gundala #negeriinibutuhpatriot @jokoanwar
4759,2019-09-06 05:53:35+00:00,sifaisalsidiq,Harapan Adalah Candu dan saya kecanduan nonton Gundala Ditunggu film lanjutanya om @jokoanwar semoga lebih baik lagi Salam buat sri asih #Gundala 
4760,2019-09-06 05:41:42+00:00,Afrizalbotong,Ternyata Sancaka #Gundala pernah menjadi infrastruktur yoga. 
4761,2019-09-06 05:30:34+00:00,teppy87,Review #TeppyOMeter on #Gundala tanpa spoiler. https://youtu.be/NFBRxQP4OHc #MovieReviewSukaSuka (spoiler alert) akan menyusul dalam beberapa hari lagi ya. Jadi nonton dulu aja filmnya buat yg belum.
4762,2019-09-06 05:30:10+00:00,mojokinstitute_,Hayo ini kata-kata dari siapa? Ada yang masih ingat? #Gundala 
4763,2019-09-06 05:12:36+00:00,barbie_toska,After watching #gundala 
4764,2019-09-06 04:57:08+00:00,jzvndr,Sayangnya dalam beberapa bulan terakhir ini KPK kembali diserang oleh anak-anak bapak (istilah yang digunakan dalam film #Gundala ) dengan berbagai isu yang sangat menggangu kinerja KPK secara keseluruhan. #SaveKPK
4765,2019-09-06 04:50:36+00:00,emil_skalit,Oh iya lupa bilang. Kemarin akhirnya sempet juga nonton #Gundala Kesimpulan : saya tidak berdecak kagum seperti kebanyakan orang.
4766,2019-09-06 04:45:41+00:00,madsimad,Interview dengan the one and only bang @jokoanwar yang nge-review #PinkHoodieGundala. Katanya cocok digunakan dalam aktivitas apa saja. Terima kasih @gundalaofficial! #gundala #negeriinibutuhpatriot
4767,2019-09-06 04:44:49+00:00,shakinfirdaus,Respect the past embrace the future #gundala #scoring
4768,2019-09-06 04:44:32+00:00,Aulia69_,Kalo pengkor dibawa ke cimande terus diobatin jadi ga pengkor lagi badannya. Apa dia bakal ngahuleng karna krisis jati diri? #gundala #bapakpengkor #pengkor
4769,2019-09-06 04:40:47+00:00,JanjiJiwaID,Selamat Hari Jumat buat semua #temansejiwa !!! Biar makin semangat buat weekend yuk minum #kopijanjijiwa di jilid terdekatmu! Ada Es Kopi Susu dengan design #Gundala yang keren banget loh. Buat #temansejiwa yang belum cobain yuk langsung cobain sekarang juga 
4770,2019-09-06 04:40:25+00:00,jzvndr,Hingga akhirnya Sancaka kecil bertransformasi menjadi seorang patriot yang terus memperjuangkan keadilan dalam wujud #Gundala 
4771,2019-09-06 04:38:14+00:00,jzvndr,Bagi yang sudah menonton film #Gundala tentu tau bagaimana perjalanan hidup si Sancaka kecil yang ditinggal mati ayahnya karena menyuarakan kebenaran dan ditinggal pergi ibunya karena tuntutan perekonomian. #SaveKPK
4772,2019-09-06 04:36:28+00:00,jzvndr,Saya sengaja mengambil jargon yang sama dengan yang digunakan dalam film #Gundala karya @jokoanwar yg sangat fenomenal karena kisah yang diangkat oleh beliau dalam film tersebut tidak jauh berbeda dengan apa yang dialami oleh KPK dalam beberapa bulan terakhir.
4773,2019-09-06 04:34:27+00:00,etshaprtm,Hmm kebetulan sekali hari ini dapat tiket nonton #Gundala gratis dari kantor jam 18:45 WIB di Senayan City. Tapi.. hari ini juga sudah beli tiket nonton #ITChapterTwo juga di jam yang sama 
4774,2019-09-06 04:33:55+00:00,jzvndr,KPK: Negeri Ini (masih) Butuh Patriot!! Sebuah utas tentang harapan yang sedang di ujung tanduk. - A thread - [Minor Spoiler Alert!] #SaveKPK x #Gundala 
4775,2019-09-06 04:23:00+00:00,WibiPrakoso_,Ah bener banget! Kemarin gw baru aja nonton #Gundala (emang sih telat banget tapo daripada kaga nonton samsek). Akhirnya gw bisa nonton superhero Indonesia yang keren begini! Lanjutkan bang! Anjir goks lah! 
4776,2019-09-06 04:16:34+00:00,sc_marlina,#Gundala #PinkHoodieGundala #CinemaxxGundala
4777,2019-09-06 04:14:59+00:00,sc_marlina,Abis nonton @gundalaofficial di @cinemaxxtheater filmnya keren bgt ceritanya apik cinematografinya bagus. #gundala #cinemaxxgundala #pinkhoodiegundala
4778,2019-09-06 04:13:39+00:00,OmBruBANS,Baru nonton #gundala tiga kali. Masih kurang 4 kali lagi. Yupz sejak aku tahu tentang #Anwarverse jadi merasa perlu menonton film2 Bang Jokan lebih dari sekali. Kenapa? Banyak detil yang terlewatkan kalau cuma sekali nonton. Apalagi di film #Gundala ini.
4779,2019-09-06 04:03:30+00:00,AkumaPhotograph,Mantul tenan si om satu ini #Gundala 
4780,2019-09-06 04:02:19+00:00,sahatsimarmata,Nonton film Gundala @Artha Gading XXI Jakarta 5 September 2019. . Skor: 8/10 . #gundala â€“ at Artha Gading XXI
4781,2019-09-06 04:00:00+00:00,CNNIndonesia,Komik nasional seperti #Gundala Godam atau Si Buta sempat redup di pasaran. Namun dirilisnya kembali komik pertama â€˜Gundala Putra Petirâ€™ pada 2005 disambut antusias oleh para penggemar. Simak selengkapnya di #Fokus #CNNIndonesia. http://bit.ly/2NJnhqo
4782,2019-09-06 03:59:38+00:00,yosephusardean,#gundala #gundulmu #gatotkaca #arjuna #bimasakti #yacaranda #panjikoming #semarpetruk #aquanus Yg hapal tmnnya #gundala cm itu
4783,2019-09-06 03:49:47+00:00,Tisya_Tuit,Wah kemarin habis film #gundala selesai tayang hampir 70% penonton kasih applause. Kaget sih tp ikut2 an tepok tangankarena emang keren sih hahay
4784,2019-09-06 03:49:32+00:00,fauziachang,thank you! dah nonton film #Gundala gan?
4785,2019-09-06 03:49:17+00:00,jokoanwar,Masih penuh. Dan masih tepuk tangan. Tapi jangan pulang dulu sebelum habis bener ya. Yok nonton #GUNDALA hari ini teman-teman! 
4786,2019-09-06 03:47:03+00:00,idgeekinout, POTENTIAL SPOILER Kan ada beberapa ibu hamil nangis-nangis penuh sesal di akhir tuh. Di masa depan entah si ibu suaminya atau anaknya bakal jd villain gak sih? Gak ya? Coba kita tanya @jokoanwar204 @sinemagerbanget @djaycoholyc @bicaraboxoffice #gundala
4787,2019-09-06 03:45:48+00:00,jatibrahma,Dagingnya kayak kostum #Gundala
4788,2019-09-06 03:44:45+00:00,robyfauzans,Beban berat yg dipikul #Gundala utk memulai jagat sinema bumi langit dibayar dgn baik si di film ini. #Gundala bisa jadi patokan ato standar utk film jagoan di indonesia
4789,2019-09-06 03:44:10+00:00,nandafitsu,Aku belum bisa move on dari #Gundala  iya se-speechless itu!! Aku bahkan ngga tau Ari Tulang main sebagai siapa? Kayanya kalau ada yang ngajak nonton lagi aku mau deh 
4790,2019-09-06 03:41:56+00:00,BookMyShowID,Review Film: #Gundala Nyaris Sempurna Untuk Awal BumiLangit Universe http://bit.ly/2ZB0TC6
4791,2019-09-06 03:41:54+00:00,ArintaSetia,Aku sangat mengapresiasi film garapan anak negeri. Aku kasih rate 91 untuk #Gundala Semalam bioskop petjah penuh penonton. Semoga Sri Asih bisa lebih baik dari ini. Pas ada scene Pevita Pearce memerankan Sri Asih cowo2 pada heboh... Cantik banget ya Pevita...
4792,2019-09-06 03:41:00+00:00,clarashVIN,#Gundala cuman pingin liat logonya
4793,2019-09-06 03:39:58+00:00,kkpgoid,Guna jaga kelestarian laut dan sungai. STOP tangkap ikan menggunakan bom/peledak setrum atau cara-cara kotor lainnya. Bersama kita lawan kejahatan Pengkor! . . #Gundala #Destructivefishing #Gunjala
4794,2019-09-06 03:39:52+00:00,tuansatutiga,#Gundala Putera Petir is a superhero figure created by Harya Hasmi Suryaminata first appeared in comic form in 1969 with the title Gundala Putera Petir published by Kentjana Agung Publisher #comicbooks #superheroes #Indonesia
4795,2019-09-06 03:39:27+00:00,sam_bebas,Gundala.Yg paling gw suka adalah ceritanya sihkarakter pengkor strong dan well played sm castnya (tp syg make up nya krg kliatan real).dannn munculnya sri asih yg bikin nungguin film2 berikutnya.keren bgt dia dgn aksesoris2 itu.. #gundala #bumilangitcinematicuniverse
4796,2019-09-06 03:36:58+00:00,zulilulelo,Baca komik movie adaptation-nya #Gundala malah â€œlah?!?â€ â€œLoh?!â€ Wkwkw enggan nonton pertama kedua baca komiknya tetep aja terkejut wkwk
4797,2019-09-06 03:36:21+00:00,ArintaSetia,Alasan aku nonton #Gundala adalah : 1. Penasaran banget sama superhero garapan Bumilangit Cinematic Universe 2. Sutradara #Gundala adalah @jokoanwar 3. Pengen liat aktingnya Abimana Aryasatya 4. Merayakan wisudanya roommate aku Arum Minanti #NegeriIniButuhPatriot
4798,2019-09-06 03:35:00+00:00,robyfauzans,#Gundala ini film jagoan yg membumi. Tokohnya merakyat dan bisa relate sm kehidupan sehari-hari. Ceritanya cendrung berat &amp
4799,2019-09-06 03:27:16+00:00,fifineifla,Akan tiba waktunya di baju-baju anak kecil sepatunya tasnya mainannya semuanya temanya tentang Bumi Langit Universe. #gundala @jokoanwar
4800,2019-09-06 03:25:31+00:00,askthenight_,But thank you sih buat para komentator film yg update review nya setelah nonton ke dua kalinya really appreciate. #gundala
4801,2019-09-06 03:17:47+00:00,askthenight_,Abis baca review2 dari para kritikus film di dunia Twitter ini haruskah nonton 2 kali untuk menyadari detail2 adegan dialog di film gundala ? Saran gue kalau nonton itu diperhatikan every detail konsentrasi nikmati filmnya jgn klo ada adegan yg aneh lgsng judge. #gundala
4802,2019-09-06 03:08:16+00:00,eatprayluve,Gue baru tau aming main di gundala masaaa HAHA! Setelah beberapa hari nonton skskskksksks. Gila sih ini pemerannya papan atas semua ga main2 #gundala
4803,2019-09-06 03:08:15+00:00,_uunikk,Does this mean that Jagat Sinema Bumilangit is a 'Joko Timeline' separate from Hasmi's GUNDALA comics of yore? Just like how the current Star Trek film franchise rebooted by J.J. Abrams is the 'Kelvin Timeline' separate from the popular 1960s tv series... #Gundala
4804,2019-09-06 03:05:11+00:00,verudaru,Pagi Bang @jokoanwar. Tolong please pake banget rilis extended cutnya #Gundala dong 
4805,2019-09-06 02:56:29+00:00,gundalaofficial,Keseruan meet and greet hari Rabu lalu di Blok M Square bersama cast Gundala. Tonton Gundala dibioskop ya teman-teman! #Gundala #NegeriIniButuhPatriot #JagoanIndonesia #Gundala29Agustus #GundalaSedangTayang
4806,2019-09-06 02:50:34+00:00,producerwannabe,Gundala: Biasa Aja. https://producergonnabe.wordpress.com/2019/09/06/gundala-biasa-aja/ #gundala #BCU #JSB
4807,2019-09-06 02:50:33+00:00,siztervs,#Gundala
4808,2019-09-06 02:47:45+00:00,katanashihotaru,#Gundala vs Batman siapa yang menang? Gundala lah lawan 5 anak yatim aja menang apalagi cuma 1 #Gundala
4809,2019-09-06 02:44:38+00:00,parsaulian128,#Gundala kenapa ga datang sih pas supporter rusuh td malam? @jokoanwar
4810,2019-09-06 02:42:32+00:00,Reffi_angel,Review #Gundala Nggak mau nunggu lama-lama sekuelnya https://www.moviereffi.com/2019/09/review-gundala-patriot-lokal-rasa-dc.html @sobatblogger #SobatBlogger
4811,2019-09-06 02:42:30+00:00,hendronista,#Gundala VS Batman menang siapa? Gundala lah! Lawan segitu banyak Anak yatim sekaligus aja menang apalagi cuma 1 doang?
4812,2019-09-06 02:39:25+00:00,Bonaverrel,Aksara jawa di film merupakan easter egg yang menarik hehehe. Jadi bagi yang belum nonton yuk buruan nonton #gundala
4813,2019-09-06 02:39:23+00:00,Bonaverrel,[KONSPIRASI !!!] Udah pada nonton #gundala belum? #SpoilerAlert Sedikit cerita tentang ending dari Gundala. Di akhir cerita ada Ki Kluwuk yang tak lain tak bukan adalah musuh lama di era Jawara. Terus kalau dibangkitin dan buat kehebohan di era patriot apa yang akan terjadi?
4814,2019-09-06 02:39:17+00:00,cinepolisID,HARI INI TERAKHIR! Pengen punya #PinkHoodieGundala kayak @kellytandiono ini? Upload foto tiket #Gundala dan review singkatmu di Twitter kasih hashtag #CinemaxxGundala mention kita dan @gundalaofficial! Good luck! 
4815,2019-09-06 02:25:28+00:00,manik88manik,Bingung mau nonton yang mana. Yang satu nominasi piala oscars. Yang satu bukan apa apa. #livizheng #jokoanwar #gundala 
4816,2019-09-06 02:14:51+00:00,Genpi_Co,Gundala siap mengantar kamu sampai tujuan. (Terpopuler) @gojekindonesia @GrabID @jokoanwar #gojek #grab #gaspol #gundala 
4817,2019-09-06 02:10:02+00:00,ivanyudhis,Ini gokil kerennya om @jokoanwar #gundala #GundalaFanArt https://www.instagram.com/p/B2CWt8hjzCk/?igshid=1u75l73gz30kn
4818,2019-09-06 02:07:30+00:00,puntadr,Gara-gara #Gundala kata Sare jadi keren kedengarannya. Awalnya mah cuman terdengar sopan aja dan cenderung kebanyakan dipake sama orang tua atau orang yang ngerti tata krama.
4819,2019-09-06 02:00:33+00:00,PakeCarvil,Bingung mau nonton apa pas weekend nanti? Nonton Film Gundala aja Carvilersâ€¦ Atau ada yang udah nonton? Absen disini dong Carvilers... #Carvil #PakeCarvil #CarvilTetapYangTerbaik #FilmBioskop #Gundala 
4820,2019-09-06 01:40:29+00:00,rtbrl,More background story of Anak-Anak Bapak dong kayak di komik adaptasinya. Moga2 Pengkor juga masih bs muncul di film2 berikutnya. #Gundala
4821,2019-09-06 01:37:34+00:00,greenvehst,#Gundala spoilers with no context. 
4822,2019-09-06 01:37:01+00:00,ahmadsanderan,Pagi ini ingin rasanya jdi Gundala mau mmbasmi semua yg tampil sok jago di publik dan menindas kaum lemah. #Gundala #manusiasetengahdewa #pahlawanku #Hero
4823,2019-09-06 01:33:19+00:00,LuciferInChaos,@jokoanwar Mas thanks for giving me hope for Indonesian superhero films and Indonesian film industry in general. #Gundala was one of the most interesting Indonesian films I've ever seen. My friends the whole studio and I enjoyed watching it. Good luck 
4824,2019-09-06 01:10:49+00:00,vinaafrrr,Ga ada gunanya hidup klo ga peduli dan cuma mikirin diri sendiri -gundala Sumpahh ya ini film keren bgt! Buat yg mau nonton jangan langsung keluar ya pas film abis karena diakhir ada mid credit scenenya yg petcah Selamat dan sukses terus om @jokoanwar Film nya keren #Gundala 
4825,2019-09-06 00:59:36+00:00,rdiantoro_,Hal keren saat #Gundala Pas sujiwo tedjo keluar pake bahasa jawa kuno
4826,2019-09-06 00:59:28+00:00,Sarfitaaa,Nonton #Gundala berasa nonton pengabdi setan jilid 2
4827,2019-09-06 00:53:23+00:00,egarcisc,takdir sancaka dan pengkor #Gundala 
4828,2019-09-06 00:50:50+00:00,saraahaghnia,Mengumpulkan fakta detail dan pertanyaan setelah nonton #Gundala kedua kalinya 
4829,2019-09-06 00:48:59+00:00,meiditoo,selamat pagi sancaka!!! #Gundala 
4830,2019-09-06 00:48:15+00:00,athshak,nga ngerti lg #gundala 
4831,2019-09-06 00:41:20+00:00,miantiara,#Gundala untuk teman-teman Tuli. 
4832,2019-09-06 00:19:38+00:00,mikenontonmulu,My goodness Im missing whole bunch of new movies released in Indonesia like #ITChapterTwo #Gundala #ReadyOrNot #PLAYMOBIL and few others while I am on holiday. Gotta play catch up when I'm back early next week so can update in http://michaelnontonmulu.blogspot.co.id
